China,Employment in industry (% of total employment) (modeled ILO estimate),2004,29.36800003
China,Employment in industry (% of total employment) (modeled ILO estimate),2005,29.61800003
China,Employment in industry (% of total employment) (modeled ILO estimate),2006,29.94599915
China,Employment in industry (% of total employment) (modeled ILO estimate),2007,29.95400047
China,Employment in industry (% of total employment) (modeled ILO estimate),2008,30.06900024
China,Employment in industry (% of total employment) (modeled ILO estimate),2009,30.09900093
China,Employment in industry (% of total employment) (modeled ILO estimate),2010,30.15399933
China,Employment in industry (% of total employment) (modeled ILO estimate),2011,29.96500015
China,Employment in industry (% of total employment) (modeled ILO estimate),2012,29.48399925
China,Employment in industry (% of total employment) (modeled ILO estimate),2013,28.83399963
China,Employment in industry (% of total employment) (modeled ILO estimate),2014,28.06399918
China,Employment in services (% of total employment) (modeled ILO estimate),2000,28.08799934
China,Employment in services (% of total employment) (modeled ILO estimate),2001,29.32299995
China,Employment in services (% of total employment) (modeled ILO estimate),2002,30.68199921
China,Employment in services (% of total employment) (modeled ILO estimate),2003,31.36300087
China,Employment in services (% of total employment) (modeled ILO estimate),2004,32.67200089
China,Employment in services (% of total employment) (modeled ILO estimate),2005,34.55599976
China,Employment in services (% of total employment) (modeled ILO estimate),2006,36.54899979
China,Employment in services (% of total employment) (modeled ILO estimate),2007,38.80199814
China,Employment in services (% of total employment) (modeled ILO estimate),2008,40.38499832
China,Employment in services (% of total employment) (modeled ILO estimate),2009,42.05599976
China,Employment in services (% of total employment) (modeled ILO estimate),2010,43.61299896
China,Employment in services (% of total employment) (modeled ILO estimate),2011,45.52799988
China,Employment in services (% of total employment) (modeled ILO estimate),2012,47.34799957
China,Employment in services (% of total employment) (modeled ILO estimate),2013,49.23799896
China,Employment in services (% of total employment) (modeled ILO estimate),2014,51.20600128
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2000,54.98500061
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2001,54.16699982
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2002,53.0929985
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2003,51.39500046
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2004,49.287998200000004
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2005,47.65200043
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2006,45.9659996
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2007,44.24100113
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2008,42.48699951
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2009,41.59500122
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2010,40.22900009
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2011,39.0
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2012,38.21900177
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2013,37.63499832
China,"Self-employed, total (% of total employment) (modeled ILO estimate)",2014,37.05599976
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2000,45.01499939
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2001,45.83300018
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2002,46.9070015
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2003,48.60499954
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2004,50.712001799999996
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2005,52.34799957
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2006,54.0340004
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2007,55.75899887
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2008,57.51300049
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2009,58.40499878
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2010,59.77099991
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2011,61.0
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2012,61.78099823
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2013,62.36500168
China,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2014,62.94400024
Brazil,GDP per person employed (constant 1990 PPP $),2000,27760.5957
Brazil,GDP per person employed (constant 1990 PPP $),2001,27299.2793
Brazil,GDP per person employed (constant 1990 PPP $),2002,27141.04297
Brazil,GDP per person employed (constant 1990 PPP $),2003,27053.51172
Brazil,GDP per person employed (constant 1990 PPP $),2004,27493.18945
Brazil,GDP per person employed (constant 1990 PPP $),2005,27883.585939999997
Brazil,GDP per person employed (constant 1990 PPP $),2006,28080.92578
Brazil,GDP per person employed (constant 1990 PPP $),2007,29358.23438
Brazil,GDP per person employed (constant 1990 PPP $),2008,30142.351560000003
Brazil,GDP per person employed (constant 1990 PPP $),2009,29785.73633
Brazil,GDP per person employed (constant 1990 PPP $),2010,31707.2207
Brazil,GDP per person employed (constant 1990 PPP $),2011,32832.72266
Brazil,GDP per person employed (constant 1990 PPP $),2012,33268.21875
Brazil,GDP per person employed (constant 1990 PPP $),2013,33734.05859
Brazil,GDP per person employed (constant 1990 PPP $),2014,33431.30078
Brazil,Access to electricity (% of population),2000,94.46656799
Brazil,Access to electricity (% of population),2001,96.01652800000001
Brazil,Access to electricity (% of population),2002,96.652996
Brazil,Access to electricity (% of population),2003,96.980098
Brazil,Access to electricity (% of population),2004,96.765107
Brazil,Access to electricity (% of population),2005,97.093513
Brazil,Access to electricity (% of population),2006,97.594314
Brazil,Access to electricity (% of population),2007,98.125382
Brazil,Access to electricity (% of population),2008,98.526625
Brazil,Access to electricity (% of population),2009,98.856938
Brazil,Access to electricity (% of population),2010,98.88305664
Brazil,Access to electricity (% of population),2011,99.328691
Brazil,Access to electricity (% of population),2012,99.519494
Brazil,Access to electricity (% of population),2013,99.575151
Brazil,Access to electricity (% of population),2014,99.650247
Brazil,Individuals using the Internet (% of population),2000,2.8706851589999998
Brazil,Individuals using the Internet (% of population),2001,4.528494869
Brazil,Individuals using the Internet (% of population),2002,9.149425086
Brazil,Individuals using the Internet (% of population),2003,13.2075861
Brazil,Individuals using the Internet (% of population),2004,19.07367227
Brazil,Individuals using the Internet (% of population),2005,21.02274725
Brazil,Individuals using the Internet (% of population),2006,28.17838018
Brazil,Individuals using the Internet (% of population),2007,30.88
Brazil,Individuals using the Internet (% of population),2008,33.83
Brazil,Individuals using the Internet (% of population),2009,39.22
Brazil,Individuals using the Internet (% of population),2010,40.65
Brazil,Individuals using the Internet (% of population),2011,45.69
Brazil,Individuals using the Internet (% of population),2012,48.56
Brazil,Individuals using the Internet (% of population),2013,51.04
Brazil,Individuals using the Internet (% of population),2014,54.55100188
Brazil,Mobile cellular subscriptions (per 100 people),2000,13.22864408
Brazil,Mobile cellular subscriptions (per 100 people),2001,16.17196098
Brazil,Mobile cellular subscriptions (per 100 people),2002,19.36206845
Brazil,Mobile cellular subscriptions (per 100 people),2003,25.41249446
Brazil,Mobile cellular subscriptions (per 100 people),2004,35.51236744
Brazil,Mobile cellular subscriptions (per 100 people),2005,46.12216626
Brazil,Mobile cellular subscriptions (per 100 people),2006,52.86352359
Brazil,Mobile cellular subscriptions (per 100 people),2007,63.3315358
Brazil,Mobile cellular subscriptions (per 100 people),2008,78.06102237
Brazil,Mobile cellular subscriptions (per 100 people),2009,86.91075624
Brazil,Mobile cellular subscriptions (per 100 people),2010,100.0679429
Brazil,Mobile cellular subscriptions (per 100 people),2011,117.9533009
Brazil,Mobile cellular subscriptions (per 100 people),2012,123.8145622
Brazil,Mobile cellular subscriptions (per 100 people),2013,133.9368763
Brazil,Mobile cellular subscriptions (per 100 people),2014,137.468532
Brazil,Telephone lines (per 100 people),2000,17.64316146
Brazil,Telephone lines (per 100 people),2001,21.05802414
Brazil,Telephone lines (per 100 people),2002,21.54341662
Brazil,Telephone lines (per 100 people),2003,21.48429324
Brazil,Telephone lines (per 100 people),2004,21.42429001
Brazil,Telephone lines (per 100 people),2005,21.32097296
Brazil,Telephone lines (per 100 people),2006,20.52785824
Brazil,Telephone lines (per 100 people),2007,20.62519794
Brazil,Telephone lines (per 100 people),2008,21.36773473
Brazil,Telephone lines (per 100 people),2009,21.29186789
Brazil,Telephone lines (per 100 people),2010,21.41372812
Brazil,Telephone lines (per 100 people),2011,21.65511713
Brazil,Telephone lines (per 100 people),2012,22.09068451
Brazil,Telephone lines (per 100 people),2013,22.25108512
Brazil,Telephone lines (per 100 people),2014,21.608888399999998
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2000,21.3029995
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2001,20.58600044
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2002,20.66699982
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2003,20.71899986
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2004,21.018999100000002
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2005,20.49799919
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2006,19.37599945
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2007,18.30400085
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2008,17.46299934
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2009,16.99099922
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2010,15.96199989
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2011,15.72599983
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2012,11.49600029
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2013,11.19900036
Brazil,Employment in agriculture (% of total employment) (modeled ILO estimate),2014,10.37100029
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2000,20.2329998
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2001,19.9659996
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2002,21.4109993
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2003,20.93700027
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2004,21.04700089
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2005,21.44499969
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2006,21.40600014
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2007,22.02899933
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2008,22.67000008
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2009,22.15699959
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2010,22.29800034
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2011,21.76799965
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2012,23.01399994
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2013,22.93700027
Brazil,Employment in industry (% of total employment) (modeled ILO estimate),2014,22.88199997
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2000,58.4640007
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2001,59.44800186
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2002,57.92300034
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2003,58.3429985
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2004,57.93399811
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2005,58.05699921
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2006,59.21900177
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2007,59.66699982
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2008,59.86700058
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2009,60.85200119
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2010,61.74000168
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2011,62.50600052
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2012,65.48999786
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2013,65.86399841
Brazil,Employment in services (% of total employment) (modeled ILO estimate),2014,66.7460022
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2000,31.19799995
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2001,37.99300003
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2002,38.05199814
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2003,37.99000168
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2004,37.20600128
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2005,34.22999954
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2006,33.25799942
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2007,32.22299957
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2008,31.09499931
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2009,30.74799919
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2010,29.4260006
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2011,29.12700081
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2012,29.99799919
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2013,30.26099968
Brazil,"Self-employed, total (% of total employment) (modeled ILO estimate)",2014,30.14699936
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2000,68.80200195
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2001,62.00699997
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2002,61.94800186
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2003,62.00999832
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2004,62.79399872
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2005,65.76999664
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2006,66.74199677
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2007,67.77700043
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2008,68.90499878
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2009,69.2519989
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2010,70.5739975
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2011,70.8730011
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2012,70.0019989
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2013,69.73899841
Brazil,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",2014,69.85299683
South Africa,GDP per person employed (constant 1990 PPP $),2000,35318.27734
South Africa,GDP per person employed (constant 1990 PPP $),2001,36619.02734
South Africa,GDP per person employed (constant 1990 PPP $),2002,38190.83203
South Africa,GDP per person employed (constant 1990 PPP $),2003,38561.41406
South Africa,GDP per person employed (constant 1990 PPP $),2004,38039.14063
South Africa,GDP per person employed (constant 1990 PPP $),2005,38655.82031
South Africa,GDP per person employed (constant 1990 PPP $),2006,39324.90234
South Africa,GDP per person employed (constant 1990 PPP $),2007,40418.46875
South Africa,GDP per person employed (constant 1990 PPP $),2008,40086.34766
South Africa,GDP per person employed (constant 1990 PPP $),2009,40771.19141
South Africa,GDP per person employed (constant 1990 PPP $),2010,43332.29297
South Africa,GDP per person employed (constant 1990 PPP $),2011,44049.41797
South Africa,GDP per person employed (constant 1990 PPP $),2012,44009.74219
South Africa,GDP per person employed (constant 1990 PPP $),2013,43769.27734
South Africa,GDP per person employed (constant 1990 PPP $),2014,43772.26172
South Africa,Access to electricity (% of population),2000,71.33917999
South Africa,Access to electricity (% of population),2001,70.2
South Africa,Access to electricity (% of population),2002,77.1
South Africa,Access to electricity (% of population),2003,78.8
South Africa,Access to electricity (% of population),2004,80.9
South Africa,Access to electricity (% of population),2005,80.9
South Africa,Access to electricity (% of population),2006,80.7
South Africa,Access to electricity (% of population),2007,82.0
South Africa,Access to electricity (% of population),2008,81.9
South Africa,Access to electricity (% of population),2009,82.7
South Africa,Access to electricity (% of population),2010,82.9
South Africa,Access to electricity (% of population),2011,84.7
South Africa,Access to electricity (% of population),2012,85.3
South Africa,Access to electricity (% of population),2013,85.4
South Africa,Access to electricity (% of population),2014,86.0
South Africa,Individuals using the Internet (% of population),2000,5.348559732
South Africa,Individuals using the Internet (% of population),2001,6.346619317999999
South Africa,Individuals using the Internet (% of population),2002,6.710322437
South Africa,Individuals using the Internet (% of population),2003,7.007691726
South Africa,Individuals using the Internet (% of population),2004,8.425118682999999
South Africa,Individuals using the Internet (% of population),2005,7.48854253
South Africa,Individuals using the Internet (% of population),2006,7.607139675
South Africa,Individuals using the Internet (% of population),2007,8.065375174
South Africa,Individuals using the Internet (% of population),2008,8.43
South Africa,Individuals using the Internet (% of population),2009,10.0
South Africa,Individuals using the Internet (% of population),2010,24.0
South Africa,Individuals using the Internet (% of population),2011,33.97
South Africa,Individuals using the Internet (% of population),2012,41.0
South Africa,Individuals using the Internet (% of population),2013,46.5
South Africa,Individuals using the Internet (% of population),2014,49.0
South Africa,Mobile cellular subscriptions (per 100 people),2000,18.23596605
South Africa,Mobile cellular subscriptions (per 100 people),2001,23.25535972
South Africa,Mobile cellular subscriptions (per 100 people),2002,29.13696592
South Africa,Mobile cellular subscriptions (per 100 people),2003,35.38394635
South Africa,Mobile cellular subscriptions (per 100 people),2004,43.19196922
South Africa,Mobile cellular subscriptions (per 100 people),2005,69.56073407
South Africa,Mobile cellular subscriptions (per 100 people),2006,80.34505387
South Africa,Mobile cellular subscriptions (per 100 people),2007,84.79132144
South Africa,Mobile cellular subscriptions (per 100 people),2008,89.26423242
South Africa,Mobile cellular subscriptions (per 100 people),2009,91.10310923
South Africa,Mobile cellular subscriptions (per 100 people),2010,97.64917918
South Africa,Mobile cellular subscriptions (per 100 people),2011,122.45636129999998
South Africa,Mobile cellular subscriptions (per 100 people),2012,129.04963419999999
South Africa,Mobile cellular subscriptions (per 100 people),2013,142.9589002
South Africa,Mobile cellular subscriptions (per 100 people),2014,145.3636865
South Africa,Telephone lines (per 100 people),2000,10.8504829
South Africa,Telephone lines (per 100 people),2001,10.61648672
South Africa,Telephone lines (per 100 people),2002,10.45587954
South Africa,Telephone lines (per 100 people),2003,10.304577499999999
South Africa,Telephone lines (per 100 people),2004,10.16220668
South Africa,Telephone lines (per 100 people),2005,10.0285564
South Africa,Telephone lines (per 100 people),2006,9.903861842000001
South Africa,Telephone lines (per 100 people),2007,9.786081118
South Africa,Telephone lines (per 100 people),2008,9.670291846
South Africa,Telephone lines (per 100 people),2009,9.550562833999999
South Africa,Telephone lines (per 100 people),2010,9.423343524
South Africa,Telephone lines (per 100 people),2011,9.287549655
South Africa,Telephone lines (per 100 people),2012,9.145591381000001
South Africa,Telephone lines (per 100 people),2013,7.208052255
South Africa,Telephone lines (per 100 people),2014,6.688299767
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2000,15.77299976
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2001,10.57499981
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2002,12.65100002
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2003,10.64099979
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2004,9.149999618999999
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2005,7.537000179
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2006,8.522000313
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2007,8.829999924
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2008,5.65500021
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2009,5.065999985
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2010,4.855999947
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2011,4.599999905
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2012,4.837999821
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2013,4.9819998739999996
South Africa,Employment in agriculture (% of total employment) (modeled ILO estimate),2014,4.650000095
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2000,24.37599945
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2001,26.0529995
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2002,25.66799927
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2003,25.08300018
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2004,26.18600082
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2005,25.68400002
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2006,25.676000600000002
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2007,26.06399918
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2008,25.77799988
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2009,25.25699997
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2010,24.40299988
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2011,24.17700005
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2012,23.44599915
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2013,23.52000046
South Africa,Employment in industry (% of total employment) (modeled ILO estimate),2014,23.42200089
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2000,59.85200119
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2001,63.37200165
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2002,61.68000031
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2003,64.27600098
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2004,64.66400146
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2005,66.77799988
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2006,65.80200195
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2007,65.10700226
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2008,68.56700134
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2009,69.67700195
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2010,70.74099731
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2011,71.22200012
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2012,71.71600342
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2013,71.4980011
South Africa,Employment in services (% of total employment) (modeled ILO estimate),2014,71.92900085
South Africa,"Self-employed, total (% of total employment) (modeled ILO estimate)",2000,18.20299911
South Africa,"Self-employed, total (% of total employment) (modeled ILO estimate)",2001,18.4109993
South Africa,"Self-employed, total (% of total employment) (modeled ILO estimate)",2002,18.22599983
